Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,CLASE,MARCA,LINEA,MODELO,COLOR,Cantidad
11/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,23:45:00,VILLA AMALIA E-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO VEHICULO,CONDUCTOR VEHICULO,28,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,11001000,AUTOMOVIL,SUZUKI,ALTO 800,2016,PLATA,1
11/04/2018,CUNDINAMARCA,FUNZA,Miércoles,0:00:00,VER. EL CERRITO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,31,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,TECNICO,25286000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,,NEGRO,1
11/04/2018,CUNDINAMARCA,GRANADA,Miércoles,1:00:00,VER.SAN RAIMUNDO,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25312000,CAMIONETA,CHEVROLET,NKR,,BLANCO,1
11/04/2018,MAGDALENA,CIÉNAGA,Miércoles,17:45:00,CORDOBITA,RURAL,RODANDO SOBRE VIA - VIA PUBLICA,ARMA DE FUEGO,PASAJERO VEHICULO,CONDUCTOR VEHICULO,31,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,47189000,AUTOMOVIL,CHEVROLET,SPARK,2016,ROJO,1
11/04/2018,RISARALDA,PEREIRA (CT),Miércoles,1:00:00,KENNEDY,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,52,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,66001000,AUTOMOVIL,CHEVROLET,CHEVETTE,1989,BLANCO,1
11/04/2018,VALLE,CALI (CT),Miércoles,10:00:00,EL TRONCAL E8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,59,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,CAMIONETA,BRILLIANCE,SY7150E1SBAE,2015,BLANCO,1
11/04/2018,VALLE,CALI (CT),Miércoles,10:00:00,EL TRONCAL E8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,60,MASCULINO,UNION LIBRE,ESPAÑA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,AUTOMOVIL,BRILLIANCE,FRV,2015,BLANCO,1
11/04/2018,VALLE,CALI (CT),Miércoles,11:00:00,URBANIZACION CALIMIO E6,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,76001000,AUTOMOVIL,HYUNDAI,I10 GL 1.1,2009,BLANCO,1
11/04/2018,VALLE,CALI (CT),Miércoles,8:00:00,VILLA DEL PRADO - EL GUABITO E5,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,24,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,76001000,AUTOMOVIL,CHEVROLET,SPARK,2017,BLANCO,1
11/04/2018,VALLE,CALI (CT),Miércoles,19:30:00,CALDAS E18,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,AUTOMOVIL,SUZUKI,1200,2014,BLANCO,1
11/04/2018,VALLE,PALMIRA,Miércoles,14:20:00,SANTA RITA,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,58,MASCULINO,CASADO,COLOMBIA,EDUCADOR,-,SUPERIOR,76520000,AUTOMOVIL,KIA,PICANTO EX,2013,GRIS,1
11/04/2018,VALLE,ZARZAL,Miércoles,14:00:00,VILLA DEL SOL,URBANA,BODEGAS Y SIMILARES,LLAVE MAESTRA,CONDUCTOR VEHICULO,A PIE,40,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,ADMINISTRACION  COMERCIAL,SUPERIOR,76895000,AUTOMOVIL,CHEVROLET,CAPTIVA,2011,AZUL,1
11/04/2018,VALLE,ZARZAL,Miércoles,7:00:00,VIA LA PAILA - ARMENIA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,46,MASCULINO,DIVORCIADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,76895000,TRACTOMULA,CHEVROLET,SUPER BRIGADIER,1990,ROJO,1
12/04/2018,ANTIOQUIA,MEDELLÍN (CT),Jueves,16:00:00,SAN JOAQUIN C-11,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,71,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,5001000,AUTOMOVIL,MAZDA,2,2013,METALIZADO,1
12/04/2018,ANTIOQUIA,MEDELLÍN (CT),Jueves,14:10:00,CATALUÑA  C-9,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,54,MASCULINO,CASADO,COLOMBIA,NO REPORTA,-,TECNOLOGO,5001000,CAMIONETA,MAZDA,BT 50,2012,GRIS,1
12/04/2018,ANTIOQUIA,MEDELLÍN (CT),Jueves,9:50:00,BOLIVARIANA C-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,57,FEMENINO,UNION LIBRE,COLOMBIA,PENSIONADO,-,TECNICO,5001000,AUTOMOVIL,RENAULT,STEPWAY,2013,GRIS,1
12/04/2018,ATLÁNTICO,PUERTO COLOMBIA,Jueves,21:45:00,PRADOMAR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,57,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,8573000,CAMIONETA,RENAULT,DUSTER,,GRIS,1
12/04/2018,BOLÍVAR,CARTAGENA (CT),Jueves,0:00:00,SECTOR RICAURTE,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,65,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,TECNICO,13001000,CAMPERO,FORD,ESCAPE,,NEGRO,1
12/04/2018,CESAR,VALLEDUPAR (CT),Jueves,1:30:00,LOS CORTIJOS,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,SIN EMPLEO DE ARMAS,A PIE,A PIE,32,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,INGENIERÍA CIVIL,SUPERIOR,20001000,AUTOMOVIL,MAZDA,ALLEGRO,2005,AZUL,1
12/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,0:00:00,TINTALA E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,AUTOMOVIL,CHEVROLET,SPRINT,1994,GRIS,1
12/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,0:00:00,URB. TIBANA E-16,URBANA,OTRO,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,VEHICULO-PANEL,CHEVROLET,CHEVETTE,1993,ESTRATO DE PERLA,1
12/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,23:00:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,A PIE,43,MASCULINO,UNION LIBRE,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,CAMION,CHEVROLET,NPR,2011,BLANCO,1
12/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,23:00:00,ZONA INDUSTRIAL LA GRANJA E-9,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,31,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,TECNICO,11001000,CAMIONETA,CHEVROLET,TRACKER,2017,PLATA,1
12/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,21:30:00,FONTIBON CENTRO E-9,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,45,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,11001000,AUTOMOVIL,CHEVROLET,AVEO EMOTION,2011,NEGRO,1
12/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,21:30:00,GALAN E-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,48,MASCULINO,CASADO,COLOMBIA,DESEMPLEADO,-,SUPERIOR,11001000,CAMIONETA,RENAULT,KOLEOS DYNAMIQUE,2013,NEGRO,1
12/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,21:30:00,SAN ANTONIO E-1,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,33,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,AUTOMOVIL,MAZDA,LINEA STANDARD,1993,ROJO,1
12/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,16:00:00,TINTAL    E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,44,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,CHEVROLET,SPRINT,1994,GRIS,1
12/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,6:00:00,PERDOMO E-19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,32,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,AUTOMOVIL,CHEVROLET,SWIFT,1994,AZUL,1
12/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,21:40:00,EL JAZMÍN I SECTOR E-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,55,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,11001000,CAMIONETA,FORD,RANGER,2016,AZUL,1
12/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,21:50:00,LAS MERCEDES E-4,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,RENAULT,R 9 PERSONNALITE,1997,VINOTINTO,1
12/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12:15:00,CIUDAD KENNEDY CENTRAL E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,39,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,AUTOMOVIL,KIA,PICANTO LX,2016,GRIS,1
12/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,22:50:00,LA VICTORIA NORTE E-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,28,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,RENAULT,SANDERO DYNAMIQUE,2016,ROJO,1
12/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,1:40:00,EL DORADO E-3,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,CONDUCTOR VEHICULO,32,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,ANALFABETA,11001000,CAMIONETA,CHEVROLET,TRACKER,2014,NEGRO,1
12/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,20:25:00,MANDALAY I ETAPA E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,45,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PUBLICO,-,SUPERIOR,11001000,AUTOMOVIL,CHEVROLET,SAIL,2015,GRIS,1
12/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,22:25:00,COLON E-16,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,43,MASCULINO,-,-,EMPLEADO PARTICULAR,-,-,11001000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,1998,NEGRO,1
12/04/2018,CUNDINAMARCA,CHÍA,Jueves,0:00:00,VILLA OLIMPICA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,25175000,AUTOMOVIL,KIA,LINEA STANDARD,2018,ROJO,1
12/04/2018,META,VILLAVICENCIO (CT),Jueves,8:00:00,ACACIAS,URBANA,PARQUEADERO,NO REPORTADO,A PIE,A PIE,45,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,50001000,AUTOMOVIL,CHEVROLET,SPARK,2015,NEGRO,1
12/04/2018,NARIÑO,PASTO (CT),Jueves,22:30:00,SAN VICENTE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,33,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,52001000,AUTOMOVIL,RENAULT,CLIO,2006,BEIGE,1
12/04/2018,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,10:00:00,BARRIO LA PLAYA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,54001000,VEHICULO-PANEL,CHEVROLET,DIMAX,2008,ROJO,1
12/04/2018,VALLE,CALI (CT),Jueves,19:00:00,BRISAS DE LOS ALAMOS E2,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,56,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,CAMIONETA,MITSUBISHI,MONTERO,1993,ESTRATO DE PERLA,1
12/04/2018,VALLE,CALI (CT),Jueves,19:00:00,BRISAS DE LOS ALAMOS E2,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,56,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,CAMPERO,MITSUBISHI,MONTERO,1993,ESTRATO DE PERLA,1
12/04/2018,VALLE,CALI (CT),Jueves,16:00:00,LA FLORA E2,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,69,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,TECNICO AUXILIAR DE SISTEMAS,TECNICO,76001000,CAMIONETA,CHEVROLET,LUV,1996,VERDE OSCURO,1
12/04/2018,VALLE,CALI (CT),Jueves,8:00:00,LILI E17,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,33,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,TECNICO AUXILIAR DE SISTEMAS,TECNICO,76001000,CAMIONETA,TOYOTA,HILUX,2018,BLANCO,1
12/04/2018,VALLE,CALI (CT),Jueves,16:30:00,URB. TEQUENDAMA E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,35,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,AUTOMOVIL,HYUNDAI,ATOS PRIME,2012,AZUL,1
12/04/2018,VALLE,CALI (CT),Jueves,10:15:00,NUEVA FLORESTA E12,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,53,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,AUTOMOVIL,CHEVROLET,LUV KB 26,1981,BLANCO,1
12/04/2018,VALLE,CALI (CT),Jueves,16:15:00,GRANADA E2,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,41,FEMENINO,DIVORCIADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,AUTOMOVIL,CHEVROLET,SONIC,2015,BLANCO,1
12/04/2018,VALLE,YUMBO,Jueves,12:30:00,ARROYOHONDO ZONA INDUSTRIAL (25-2),URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,54,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76892000,AUTOMOVIL,HYUNDAI,I10 GL 1.1,2016,BLANCO,1
13/04/2018,ANTIOQUIA,ITAGUI,Viernes,0:20:00,CENTRAL MAYORISTA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,55,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,TECNICO,5360000,AUTOMOVIL,MAZDA,LINEA STANDARD,1988,NEGRO Y BLANCO,1
13/04/2018,ANTIOQUIA,MEDELLÍN (CT),Viernes,20:00:00,EL PLAYON DE LOS COMUNEROS  C-2,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,34,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PUBLICO,-,SUPERIOR,5001000,AUTOMOVIL,RENAULT,CLIO,2008,GRIS,1
13/04/2018,ANTIOQUIA,MEDELLÍN (CT),Viernes,10:30:00,CATALUÑA  C-9,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,CAMIONETA,CHEVROLET,NHR,2013,BLANCO,1
13/04/2018,ANTIOQUIA,MEDELLÍN (CT),Viernes,6:45:00,ARANJUEZ  C-4,URBANA,FRENTE A COLEGIO - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,38,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,5001000,AUTOMOVIL,CHERY,TIGGO SQR7200 T117,2017,PLATEADO,1
13/04/2018,ANTIOQUIA,MEDELLÍN (CT),Viernes,12:50:00,CAMPO AMOR C-15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,52,FEMENINO,DIVORCIADO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,5001000,AUTOMOVIL,RENAULT,STEPWAY,2017,GRIS,1
13/04/2018,ATLÁNTICO,BARRANQUILLA (CT),Viernes,23:15:00,LA VICTORIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,35,MASCULINO,CASADO,COLOMBIA,ESTUDIANTE,ADMINISTRACION  DE EMPRESAS,SUPERIOR,8001000,AUTOMOVIL,RENAULT,SANDERO,2015,NEGRO,1
13/04/2018,BOLÍVAR,CARTAGENA (CT),Viernes,0:00:00,OLAYA HERRERA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,13001000,AUTOMOVIL,NISSAN,LINEA STANDARD,2013,AZUL BALTICO,1
13/04/2018,BOLÍVAR,CARTAGENA (CT),Viernes,4:00:00,TESCA VIEJO Y TESCA NUEVO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,55,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,13001000,AUTOMOVIL,NISSAN,SENTRA,2013,PLATA,1
13/04/2018,BOLÍVAR,TURBACO,Viernes,0:00:00,EL PROGRESO,URBANA,TALLERES,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,13836000,AUTOMOVIL,CHEVROLET,ALTO,2015,NEGRO,1
13/04/2018,BOYACÁ,CALDAS,Viernes,18:30:00,VDA. VUELTAS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,CONDUCTOR VEHICULO,50,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,15131000,CAMIONETA,CHEVROLET,LUV TFS,1998,VERDE,1
13/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,0:00:00,SAN JOSÉ SUR E-18,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,VEHICULO-PANEL,CHEVROLET,AVEO EMOTION,2008,NEGRO,1
13/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,0:00:00,SIERRA MORENA E-19,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,AUTOMOVIL,RENAULT,R 9 BRIO,,BLANCO,1
13/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,23:00:00,LAURELES LA ESTACIÓN E-7,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,33,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,RENAULT,R 18 TS,1984,BEIGE,1
13/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,11:00:00,GUAVIO E-3,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,CONDUCTOR MOTOCICLETA,35,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO SALUD,-,SUPERIOR,11001000,AUTOMOVIL,CHEVROLET,SONIC,2015,BLANCO,1
13/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,8:00:00,CAMPIÑA E-11,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,39,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,KIA,PICANTO LX,2015,PLATA,1
13/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,8:00:00,LA FLOR E-11,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,39,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,AUTOMOVIL,KIA,PICANTO LX,,PLATA,1
13/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,11:30:00,CIUDAD KENNEDY CENTRAL E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR VEHICULO,32,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,11001000,CAMIONETA,MITSUBISHI,OUTLANDER,2009,PLATEADO,1
13/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,17:30:00,TIBABUYES E-11,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,58,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,CAMIONETA,MAZDA,BT 50,2011,PLATA,1
13/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,3:30:00,SANTA CECILIA I E-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,CONDUCTOR VEHICULO,52,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,11001000,AUTOMOVIL,HYUNDAI,I10GL,2014,AMARILLO,1
13/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,5:15:00,SANTA CECILIA E-1,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,50,MASCULINO,SOLTERO,-,INDEPENDIENTE,-,PRIMARIA,11001000,AUTOMOVIL,CHEVROLET,SWIFT,1994,BLANCO,1
13/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,8:20:00,QUIRIGUA I E-10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,53,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,11001000,CAMION,CHEVROLET,NPR,2010,BLANCO,1
13/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,16:45:00,VEINTE DE JULIO E-4,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,74,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,AUTOMOVIL,CHEVROLET,SPRINT,1996,ROJO,1
13/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,0:35:00,TECHO  E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR MOTOCICLETA,36,FEMENINO,SOLTERO,COLOMBIA,EDUCADOR,-,SUPERIOR,11001000,AUTOMOVIL,CHEVROLET,SPRINT,1990,CHAMPAÑA,1
13/04/2018,MAGDALENA,NUEVA GRANADA,Viernes,0:00:00,LA CONCEPCION,RURAL,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,31,MASCULINO,UNION LIBRE,-,EMPLEADO PARTICULAR,NO REPORTADA,TECNICO,47460000,CAMIONETA,BAIC,BJ1020ALW1A,2016,BLANCO,1
13/04/2018,VALLE,CALI (CT),Viernes,8:00:00,MIRAFLORES E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,33,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,76001000,CAMIONETA,KIA,NEW SPORTAGE EX,2018,PLATA NIQUEL,1
13/04/2018,VALLE,CALI (CT),Viernes,7:00:00,SANTA ANITA E17,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,52,FEMENINO,DIVORCIADO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,76001000,AUTOMOVIL,KIA,PICANTO EX,2014,GRIS,1
