"","Fecha","Departamento","Municipio","Día","Hora","Barrio","Zona","Clase.de.sitio","Arma.empleada","Móvil.Agresor","Móvil.Victima","Edad","Sexo","Estado.civil","País.de.nacimiento","Clase.de.empleado","Profesión","Escolaridad","CLASE","MARCA","LINEA","MODELO","COLOR","Mes","Dia.Mes","Hora.dia"
"1142",2018-02-13,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Martes","22:30:00","EL TUNAL II E-6","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","CONDUCTOR TAXI","CONDUCTOR VEHICULO",20,"MASCULINO","SOLTERO","COLOMBIA","ESTUDIANTE","DESCONOCIDO","SUPERIOR","AUTOMOVIL","RENAULT","STEPWAY",2014,"GRIS",2,13,22
"1143",2018-02-13,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Martes","19:30:00","EL MORTIÑO E-10","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",37,"MASCULINO","CASADO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SUPERIOR","AUTOMOVIL","KIA","PICANTO EX",2012,"GRIS",2,13,19
"1144",2018-02-13,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Martes","21:40:00","VILLAS DE ARANJUEZ E-1","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",56,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","ADMINISTRACION  DE EMPRESAS","SUPERIOR","AUTOMOVIL","AUDI","A4",2007,"NEGRO",2,13,21
"1145",2018-02-13,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Martes","23:50:00","TIMIZA CELULA A E-8","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","A PIE",35,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","SPARK",2011,"GRIS",2,13,23
"1146",2018-02-13,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Martes","0:45:00","NORMANDIA E-10","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","PASAJERO VEHICULO","CONDUCTOR VEHICULO",33,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","TECNICO","AUTOMOVIL","RENAULT","STEPWAY",2010,"ROJO",2,13,0
"1147",2018-02-13,"CUNDINAMARCA","GIRARDOT","Martes","9:00:00","DIAMANTE","URBANA","PARQUEADERO","SIN EMPLEO DE ARMAS","A PIE","A PIE",40,"MASCULINO","SOLTERO","DESCONOCIDO","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","VEHICULO-PANEL","CHEVROLET","LINEA STANDARD",2009,"NEGRO",2,13,9
"1148",2018-02-13,"NARIÑO","IPIALES","Martes","3:00:00","KENNEDY","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","PASAJERO VEHICULO","CONDUCTOR VEHICULO",31,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","HYUNDAI","ACCENT GLS",2008,"PLATEADO",2,13,3
"1149",2018-02-13,"VALLE","CALI (CT)","Martes","3:30:00","U.R. EL COLISEO E19","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",35,"MASCULINO","CASADO","COLOMBIA","DESEMPLEADO","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","NISSAN","MARCH",2013,"GRIS",2,13,3
"1150",2018-02-13,"VALLE","CALI (CT)","Martes","14:45:00","PRIMERO DE MAYO E17","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",48,"MASCULINO","SOLTERO","COLOMBIA","COMERCIANTE","DESCONOCIDO","SECUNDARIA","CAMPERO","TOYOTA","LAND CRUISER",1996,"VERDE OSCURO",2,13,14
"1151",2018-02-14,"ANTIOQUIA","ITAGUI","Miércoles","0:00:00","TERRA NOVA","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",34,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SUPERIOR","AUTOMOVIL","MAZDA","3",2016,"BLANCO",2,14,0
"1152",2018-02-14,"ANTIOQUIA","MEDELLÍN (CT)","Miércoles","15:00:00","LA AVANZADA C-1","URBANA","SOBRE ANDEN - VIA PUBLICA","LLAVE MAESTRA","A PIE","A PIE",26,"FEMENINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","TECNOLOGO","AUTOMOVIL","RENAULT","R 9 TL",1984,"GRIS",2,14,15
"1153",2018-02-14,"ANTIOQUIA","MEDELLÍN (CT)","Miércoles","14:00:00","FATIMA C-16","URBANA","FRENTE A RESIDENCIAS - VIA PUBLICA","ARMA DE FUEGO","A PIE","A PIE",34,"FEMENINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SUPERIOR","AUTOMOVIL","MAZDA","3",2015,"CAFE",2,14,14
"1154",2018-02-14,"ANTIOQUIA","MEDELLÍN (CT)","Miércoles","4:30:00","CASTILLA C-5","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",36,"MASCULINO","SOLTERO","COLOMBIA","NO REPORTA","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","SWIFT",1993,"ROJO",2,14,4
"1155",2018-02-14,"ANTIOQUIA","MEDELLÍN (CT)","Miércoles","17:40:00","LA GLORIA C-16","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",45,"MASCULINO","CASADO","COLOMBIA","COMERCIANTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","RENAULT","MEGANE",2006,"BEIGE",2,14,17
"1156",2018-02-14,"ANTIOQUIA","MEDELLÍN (CT)","Miércoles","19:25:00","SAN DIEGO C-10","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",56,"MASCULINO","CASADO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SUPERIOR","AUTOMOVIL","HYUNDAI","TUCSON iX35 GL",2012,"GRIS",2,14,19
"1157",2018-02-14,"ANTIOQUIA","MEDELLÍN (CT)","Miércoles","9:55:00","BELEN C-16","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","CONDUCTOR VEHICULO",25,"MASCULINO","SOLTERO","COLOMBIA","ESTUDIANTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","MAZDA","2",2013,"GRIS",2,14,9
"1158",2018-02-14,"ATLÁNTICO","SOLEDAD","Miércoles","10:30:00","LOS ALMENDROS","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","PASAJERO TAXI","CONDUCTOR VEHICULO",23,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","CAMIONETA","CHEVROLET","NHR",2005,"BLANCO",2,14,10
"1159",2018-02-14,"CESAR","VALLEDUPAR (CT)","Miércoles","4:00:00","LOS CACIQUES","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",61,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","724",2010,"AMARILLO",2,14,4
"1160",2018-02-14,"CESAR","VALLEDUPAR (CT)","Miércoles","15:30:00","CIUDADELA 450 AÑOS","URBANA","CARRETERA","ARMA DE FUEGO","A PIE","CONDUCTOR VEHICULO",46,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","CAMIONETA","NISSAN","FRONTIER",2013,"ROJO",2,14,15
"1161",2018-02-14,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","0:00:00","GRAN GRANADA E-10","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",40,"MASCULINO","DESCONOCIDO","COLOMBIA","NO REPORTA","DESCONOCIDO","DESCONOCIDA","AUTOMOVIL","CHEVROLET","OPTRA",2005,"BLANCO",2,14,0
"1162",2018-02-14,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","22:00:00","GUACAMAYAS I-II E-4","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",42,"MASCULINO","UNION LIBRE","COLOMBIA","COMERCIANTE","DESCONOCIDO","SECUNDARIA","CAMIONETA","MAZDA","BT 50",2010,"BLANCO",2,14,22
"1163",2018-02-14,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","10:00:00","MINUTO DE DIOS E-10","URBANA","PARQUEADERO","LLAVE MAESTRA","CONDUCTOR VEHICULO","A PIE",57,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","CAMION","CHEVROLET","NPR",2002,"BLANCO",2,14,10
"1164",2018-02-14,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","21:30:00","MANDALAY I ETAPA E-8","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","CONDUCTOR MOTOCICLETA","CONDUCTOR VEHICULO",39,"MASCULINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","SPARK",2015,"BEIGE",2,14,21
"1165",2018-02-14,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","16:00:00","SIMON BOLIVAR E-12","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",57,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","TECNICO","CAMIONETA","MAZDA","B26C47",2009,"BLANCO",2,14,16
"1166",2018-02-14,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","1:00:00","CATALINA II SECTOR E-8","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",27,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","CAMION","CHEVROLET","NPR",2009,"BLANCO",2,14,1
"1167",2018-02-14,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","22:30:00","LA FELICIDAD E-9","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",36,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","CAMIONETA","FORD","RANGER",2012,"BLANCO",2,14,22
"1168",2018-02-14,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","4:00:00","EL RUBI E-7","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","CONDUCTOR MOTOCICLETA","CONDUCTOR VEHICULO",53,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PUBLICO","ADMINISTRACION  DE EMPRESAS","SUPERIOR","CAMIONETA","RENAULT","DUSTER DYNAMIQUE",2018,"BLANCO",2,14,4
"1169",2018-02-14,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","5:30:00","TINTALITO E-8","URBANA","PARQUEADERO","SIN EMPLEO DE ARMAS","A PIE","A PIE",38,"MASCULINO","CASADO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","PRIMARIA","CAMIONETA","MAZDA","BT 50",2011,"ROJO",2,14,5
"1170",2018-02-14,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Miércoles","13:45:00","BONANZA E-10","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",45,"MASCULINO","SOLTERO","COLOMBIA","DESEMPLEADO","DESCONOCIDO","PRIMARIA","AUTOMOVIL","CHEVROLET","LINEA STANDARD",2005,"AZUL",2,14,13
"1171",2018-02-14,"CUNDINAMARCA","SOACHA","Miércoles","12:00:00","CENTRO","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","CONDUCTOR VEHICULO",45,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","GRUA","CHEVROLET","ASTRA",2017,"BLANCO",2,14,12
"1172",2018-02-14,"META","VILLAVICENCIO (CT)","Miércoles","21:26:00","MORICHAL","URBANA","PARQUEADERO","SIN EMPLEO DE ARMAS","A PIE","A PIE",35,"MASCULINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","JIMNY",2000,"GRIS",2,14,21
"1173",2018-02-14,"SANTANDER","BARRANCABERMEJA","Miércoles","19:45:00","VIA EL CENTRO","RURAL","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","A PIE",28,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","AVEO EMOTION",2010,"ROJO",2,14,19
"1174",2018-02-14,"VALLE","CALI (CT)","Miércoles","15:00:00","SANTA FE E8","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","CONDUCTOR MOTOCICLETA","CONDUCTOR VEHICULO",38,"FEMENINO","CASADO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","KIA","RIO UB EX",2015,"GRIS",2,14,15
"1175",2018-02-14,"VALLE","CALI (CT)","Miércoles","18:00:00","DEPARTAMENTAL E10","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",53,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","PRIMARIA","AUTOMOVIL","RENAULT","LOGAN AUTHENTIQUE",2017,"GRIS",2,14,18
"1176",2018-02-14,"VALLE","CALI (CT)","Miércoles","8:30:00","VILLA DEL LAGO E13","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",49,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","MAZDA","626",2002,"BLANCO",2,14,8
"1177",2018-02-14,"VALLE","YUMBO","Miércoles","7:00:00","SECTOR INDUSTRIAL ACOPI  (25-2)","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",54,"FEMENINO","CASADO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","LINEA STANDARD",2011,"NEGRO",2,14,7
"1178",2018-02-15,"ANTIOQUIA","GUARNE","Jueves","2:00:00","LA BRIZUELA","RURAL","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",43,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","VEHICULO-PANEL","CHEVROLET","LINEA STANDARD",1995,"BLANCO",2,15,2
"1179",2018-02-15,"ANTIOQUIA","MEDELLÍN (CT)","Jueves","9:00:00","ARANJUEZ  C-4","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",33,"MASCULINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SUPERIOR","CAMPERO","SUZUKI","GRAND VITARA",2009,"BLANCO",2,15,9
"1180",2018-02-15,"ANTIOQUIA","MEDELLÍN (CT)","Jueves","6:00:00","VILLA TINA C-8","URBANA","SOBRE ANDEN - VIA PUBLICA","LLAVE MAESTRA","A PIE","A PIE",20,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","MAZDA","323 HB",1989,"ROJO",2,15,6
"1181",2018-02-15,"ANTIOQUIA","MEDELLÍN (CT)","Jueves","6:30:00","CAMPO AMOR C-15","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","PASAJERO MOTOCICLETA","CONDUCTOR VEHICULO",42,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SUPERIOR","AUTOMOVIL","CHEVROLET","SPARK",2017,"PLATEADO",2,15,6
"1182",2018-02-15,"CAUCA","EL TAMBO","Jueves","13:50:00","VEREDA LOS LLANOS","RURAL","CARRETERA","ARMA DE FUEGO","A PIE","CONDUCTOR VEHICULO",38,"MASCULINO","CASADO","COLOMBIA","EDUCADOR","LICENCIADO","SUPERIOR","CAMPERO","DAIHATSU","TERIOS",2008,"PLATEADO",2,15,13
"1183",2018-02-15,"CAUCA","TIMBÍO","Jueves","18:00:00","VDA LAS CRUCES","RURAL","VIAS PUBLICAS","ARMA DE FUEGO","PASAJERO MOTOCICLETA","CONDUCTOR VEHICULO",58,"MASCULINO","SOLTERO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","CAMIONETA","NISSAN","LINEA STANDARD",2012,"NEGRO Y BLANCO",2,15,18
"1184",2018-02-15,"CESAR","VALLEDUPAR (CT)","Jueves","13:12:00","VILLA ANDRES","RURAL","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","CONDUCTOR VEHICULO",38,"FEMENINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","MITSUBISHI","LINEA STANDARD",1996,"ROJO",2,15,13
"1185",2018-02-15,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Jueves","0:00:00","EL CASTILLO E-8","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",35,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","NO REPORTADO","AUTOMOVIL","HYUNDAI","ATOS SANTRO GL",2006,"PLATA NIQUEL",2,15,0
"1186",2018-02-15,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Jueves","20:00:00","CERROS NORTE E-1","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",32,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","DAEWOO","RACER STI",1994,"ROJO",2,15,20
"1187",2018-02-15,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Jueves","15:00:00","SAN FRANCISCO SUBA CENTRO E-11","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",37,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","HYUNDAI","I10GL",2013,"GRIS",2,15,15
"1188",2018-02-15,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Jueves","17:00:00","SORATAMA E-1","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",44,"MASCULINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","PRIMARIA","AUTOMOVIL","RENAULT","R 9 GTL",1984,"VERDE",2,15,17
"1189",2018-02-15,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Jueves","14:30:00","TIMIZA E-8","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",47,"MASCULINO","CASADO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","PRIMARIA","AUTOMOVIL","CHEVROLET","SPARK",2015,"GRIS",2,15,14
"1190",2018-02-15,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Jueves","12:30:00","BOSA E-7","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",56,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","PRIMARIA","AUTOMOVIL","RENAULT","R 9 GTS",1985,"ROJO",2,15,12
"1191",2018-02-15,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Jueves","22:15:00","GIRARDOT E-3","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","A PIE",19,"MASCULINO","SOLTERO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","MAZDA","M6",2010,"NEGRO",2,15,22
"1192",2018-02-15,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Jueves","13:45:00","TINTAL    E-8","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",42,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","CAMIONETA","HYUNDAI","H100 PORTER",2010,"BLANCO",2,15,13
"1193",2018-02-15,"MAGDALENA","CIÉNAGA","Jueves","11:20:00","LA VICTORIA","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","CONDUCTOR VEHICULO",34,"FEMENINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","CAMIONETA","CHEVROLET","NPR TURBO",1997,"AZUL",2,15,11
"1194",2018-02-15,"META","VILLAVICENCIO (CT)","Jueves","14:00:00","VILLA HERMOSA","URBANA","PARQUEADERO","SIN EMPLEO DE ARMAS","A PIE","A PIE",43,"MASCULINO","SOLTERO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SUPERIOR","CAMIONETA","DODGE","JOURNEY",2010,"PLATEADO",2,15,14
"1196",2018-02-15,"VALLE","CALI (CT)","Jueves","16:00:00","SAN JUDAS TADEO I E10","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",58,"FEMENINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","AUTOMOVIL","TAVRIA","1102",1993,"BEIGE",2,15,16
"1197",2018-02-15,"VALLE","CALI (CT)","Jueves","5:00:00","LILI E17","URBANA","BAHIA","LLAVE MAESTRA","A PIE","A PIE",47,"FEMENINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","DAEWOO","NUBIRA",1999,"ROJO",2,15,5
"1198",2018-02-15,"VALLE","CALI (CT)","Jueves","20:15:00","SAN ANTONIO E3","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",33,"FEMENINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SUPERIOR","CAMIONETA","KIA","NEW SPORTAGE LX",2018,"NEGRO",2,15,20
"1199",2018-02-16,"ANTIOQUIA","MEDELLÍN (CT)","Viernes","20:00:00","EL PLAYON DE LOS COMUNEROS  C-2","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","CONDUCTOR VEHICULO","A PIE",21,"FEMENINO","SOLTERO","COLOMBIA","NO REPORTA","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","RENAULT","R 9",1997,"VERDE",2,16,20
"1200",2018-02-16,"ANTIOQUIA","MEDELLÍN (CT)","Viernes","20:00:00","SIMON BOLIVAR C-12","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","PASAJERO MOTOCICLETA","CONDUCTOR VEHICULO",47,"MASCULINO","UNION LIBRE","COLOMBIA","NO REPORTA","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","RENAULT","TWINGO DYNAMIQUE",2007,"AZUL",2,16,20
"1201",2018-02-16,"ANTIOQUIA","MEDELLÍN (CT)","Viernes","16:00:00","LAURELES C-11","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",63,"MASCULINO","SOLTERO","COLOMBIA","INDEPENDIENTE","ODONTOLOGIA","SUPERIOR","AUTOMOVIL","HYUNDAI","i 10 GL",2014,"BLANCO",2,16,16
"1202",2018-02-16,"ANTIOQUIA","MEDELLÍN (CT)","Viernes","10:30:00","PERPETUO SOCORRO C-10","URBANA","FRENTE A RESIDENCIAS - VIA PUBLICA","LLAVE MAESTRA","A PIE","A PIE",49,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","ALTO",1981,"PLATEADO",2,16,10
"1203",2018-02-16,"ANTIOQUIA","MEDELLÍN (CT)","Viernes","7:15:00","SANTA MARIA DE LOS ANGELES C-14","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",49,"FEMENINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","KIA","SPORTAGE",2016,"GRIS",2,16,7
"1204",2018-02-16,"ANTIOQUIA","MEDELLÍN (CT)","Viernes","13:05:00","CRISTO REY C-15","URBANA","FRENTE A COLEGIO - VIA PUBLICA","CONTUNDENTES","A PIE","A PIE",32,"FEMENINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","KIA","PICANTO EX",2012,"ROJO",2,16,13
"1205",2018-02-16,"ATLÁNTICO","BARRANQUILLA (CT)","Viernes","12:00:00","CENTRO","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","A PIE",31,"MASCULINO","CASADO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","TECNICO","CAMIONETA","NISSAN","AD LX",2018,"BLANCO",2,16,12
"1206",2018-02-16,"ATLÁNTICO","BARRANQUILLA (CT)","Viernes","19:45:00","LUCERO","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","A PIE",36,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","INGENIERÍA INDUSTRIAL","SUPERIOR","AUTOMOVIL","MAZDA","3",2016,"AZUL",2,16,19
"1207",2018-02-16,"ATLÁNTICO","GALAPA","Viernes","13:00:00","MUNDO FELIZ","RURAL","TROCHA","SIN EMPLEO DE ARMAS","PASAJERO VEHICULO","CONDUCTOR VEHICULO",26,"MASCULINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","ALTO",1991,"BLANCO",2,16,13
"1208",2018-02-16,"BOLÍVAR","CARTAGENA (CT)","Viernes","23:40:00","VILLA SANDRA II","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",35,"MASCULINO","SOLTERO","DESCONOCIDO","EMPLEADO PARTICULAR","NO REPORTADA","NO REPORTADO","AUTOMOVIL","RENAULT","ETOILE",1993,"BLANCO",2,16,23
"1209",2018-02-16,"CAUCA","CALDONO","Viernes","12:30:00","VDA CRUCERO DE PESCADOR","RURAL","VIAS PUBLICAS","ARMA DE FUEGO","CONDUCTOR MOTOCICLETA","CONDUCTOR VEHICULO",59,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","CAMIONETA","MAZDA","BT 50",2013,"BLANCO",2,16,12
"1210",2018-02-16,"CESAR","VALLEDUPAR (CT)","Viernes","3:00:00","ALTOS DE GARUPAL","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",52,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","MAZDA","ALLEGRO",1998,"ESTRATO DE PERLA",2,16,3
"1211",2018-02-17,"ARAUCA","FORTUL","Sábado","0:00:00","VEREDA CALAFITAS","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","A PIE",35,"MASCULINO","SOLTERO","DESCONOCIDO","EMPLEADO PARTICULAR","NO REPORTADA","NO REPORTADO","CAMION","DODGE","LINEA STANDARD",1979,"NEGRO Y BLANCO",2,17,0
